startedAt,vendor,model,osversion,installationId,imsi,unknown,subscriber.mcc,subscriber.mnc,subscriber.operator,network.mcc,network.mnc,network.operator,latency,downlink,uplink,latitude,longitude,privateIP,publicIP,measurementServer,radiotech,signal,strength,area_code,cellID,GSM,RSSI,GSM_BER,GSM_receive_power,WDCMA_ASU,WCDMA_receive_power,LTE_ASU,LTE_RSRP,LTE_CQI_LTE_RSPQ
2016-12-28 01:45:03,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,275,1107,192.2110552764,46.3451039,11.2422677,192.168.1.2,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-28 00:09:40,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,115.2,2281.5,436.432160804,46.3451039,11.2422677,192.168.1.2,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-27 22:55:10,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3465887,11.2679906,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-27 17:56:53,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,137,65.25,486.1809045226,46.3451031,11.2422686,192.168.1.2,188.218.120.94,54.216.74.160,0,0,61320,86514833,-,-,-,0,-113,-,-,-,-,-
2016-12-27 16:12:32,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,98.9,29.25,492.9648241206,46.3451031,11.2422685,192.168.1.2,188.218.120.94,54.78.38.85,0,0,61320,86507775,-,-,-,0,-113,-,-,-,-,-
2016-12-27 15:13:21,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.49712577,11.3575485,-,-,,0,22,61320,86515187,-,-,-,7,-99,-,-,-,-,-
2016-12-27 14:12:31,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.4989318,11.3559307,-,-,,0,0,61320,86516484,-,-,-,0,-113,-,-,-,-,-
2016-12-27 12:12:32,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,88,Wind,104.2,92.25,0,46.3451027,11.242268,192.168.1.2,188.218.120.94,54.216.74.160,0,0,24066,19334021,-,-,-,0,-113,-,-,-,-,-
2016-12-27 10:43:26,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,10,Vodafone,112.8,2.25,0,46.345103,11.2422672,192.168.1.2,188.218.120.94,54.78.38.85,0,0,25059,9943794,-,-,-,0,-113,-,-,-,-,-
2016-12-27 09:44:02,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,98.1,189,495.2261306533,46.3451034,11.2422685,192.168.1.2,188.218.120.94,54.216.74.160,0,0,61320,86510982,-,-,-,0,-113,-,-,-,-,-
2016-12-27 08:59:46,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,94.4,173.25,488.4422110553,46.345102,11.2422693,192.168.1.2,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-27 07:43:20,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,99.1,2963.25,483.91959799,46.3451023,11.2422684,192.168.1.2,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-27 06:42:48,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,98.9,2571.75,495.2261306533,46.3451039,11.2422677,192.168.1.2,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-27 05:25:13,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,0,0,46.34518034,11.24233926,-,-,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-27 05:20:48,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3465887,11.2679906,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-27 01:28:33,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3465887,11.2679906,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-26 23:27:53,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3465887,11.2679906,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-26 22:25:59,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,96.7,164.25,490.7035175879,46.345103,11.2422682,192.168.1.7,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-26 21:25:10,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,135.5,128.25,492.9648241206,46.345103,11.2422682,192.168.1.7,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-26 20:25:14,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,103.4,130.5,388.9447236181,46.3451039,11.2422677,192.168.1.7,188.218.120.94,54.78.38.85,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-26 19:24:34,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,101.7,177.75,495.2261306533,46.345102,11.2422693,192.168.1.7,188.218.120.94,54.216.74.160,0,0,,,-,-,-,0,-113,-,-,-,-,-
2016-12-26 18:25:04,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,99.6,123.75,495.2261306533,46.3451045,11.2422709,192.168.1.7,188.218.120.94,54.216.74.160,0,0,61320,86514833,-,-,-,0,-113,-,-,-,-,-
2016-12-26 17:26:11,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,99.9,173.25,492.9648241206,46.3451029,11.2422715,192.168.1.7,188.218.120.94,54.216.74.160,0,0,61320,86514833,-,-,-,0,-113,-,-,-,-,-
2016-12-26 16:24:27,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,99.1,182.25,490.7035175879,46.3451031,11.2422685,192.168.1.7,188.218.120.94,54.216.74.160,0,32,35029,3724,10,0,-93,-,-,-,-,-,-,-
2016-12-26 11:53:11,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,99.4,141.75,488.4422110553,46.3451045,11.2422709,192.168.1.2,188.218.120.94,54.216.74.160,0,0,61320,86510982,-,-,-,0,-113,-,-,-,-,-
2016-12-26 10:54:11,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,100.9,153,352.7638190955,46.345032,11.24223425,192.168.1.2,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-26 09:54:02,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,100,157.5,495.2261306533,46.3451032,11.2422685,192.168.1.2,188.218.120.94,54.216.74.160,0,0,61320,86510982,-,-,-,0,-113,-,-,-,-,-
2016-12-26 08:53:42,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,99.1,150.75,492.9648241206,46.3451029,11.2422715,192.168.1.2,188.218.120.94,54.78.38.85,0,0,61320,86510982,-,-,-,0,-113,-,-,-,-,-
2016-12-26 07:57:03,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,98.7,3435.75,495.2261306533,46.3451027,11.242268,192.168.1.2,188.218.120.94,54.78.38.85,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-26 06:53:56,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,98.3,3552.75,486.1809045226,46.345102,11.242268,192.168.1.2,188.218.120.94,54.78.38.85,0,19,35029,19551,6,0,-101,-,-,-,-,-,-,-
2016-12-26 05:53:36,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,98.6,3042,495.2261306533,46.3451033,11.2422724,192.168.1.2,188.218.120.94,54.216.74.160,0,19,35029,3884,6,0,-101,-,-,-,-,-,-,-
2016-12-26 04:22:29,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.345103,11.2422682,-,-,,0,35,35029,19551,11,0,-97,-,-,-,-,-,-,-
2016-12-26 00:36:05,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3451039,11.2422677,-,-,,0,35,35029,3724,11,0,-97,-,-,-,-,-,-,-
2016-12-25 22:32:23,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,104.9,67.5,495.2261306533,46.345102,11.242268,192.168.1.2,188.218.120.94,54.78.38.85,0,35,35029,19551,11,0,-97,-,-,-,-,-,-,-
2016-12-25 21:15:52,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,100,51.75,431.9095477387,46.3451039,11.2422677,192.168.1.2,188.218.120.94,54.216.74.160,0,35,35029,19551,11,0,-97,-,-,-,-,-,-,-
2016-12-25 20:01:23,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,143.2,65.25,495.2261306533,46.3451042,11.2422707,192.168.1.2,188.218.120.94,54.216.74.160,0,0,61320,86514833,-,-,-,0,-113,-,-,-,-,-
2016-12-25 19:01:15,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,98.5,22.5,492.9648241206,46.345103,11.2422684,192.168.1.2,188.218.120.94,54.216.74.160,0,0,61320,86510982,-,-,-,0,-113,-,-,-,-,-
2016-12-25 17:01:12,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,98.9,29.25,483.91959799,46.3451042,11.2422707,192.168.1.2,188.218.120.94,54.216.74.160,0,0,61320,86510982,-,-,-,0,-113,-,-,-,-,-
2016-12-25 15:53:18,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,10,Vodafone,101.6,146.25,495.2261306533,46.3451047,11.2422686,192.168.1.2,188.218.120.94,54.216.74.160,0,0,25059,9943791,-,-,-,0,-113,-,-,-,-,-
2016-12-25 14:53:32,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,110,168.75,257.7889447236,46.345103,11.2422677,192.168.1.2,188.218.120.94,54.216.74.160,0,0,,,-,-,-,-,-,-,-,-,-,-
2016-12-25 13:38:29,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,116.4,130.5,293.9698492462,46.3451027,11.242268,192.168.1.2,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-25 12:37:57,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,99.4,177.75,481.6582914573,46.345102,11.2422693,192.168.1.2,188.218.120.94,54.216.74.160,0,0,61320,86507775,-,-,-,0,-113,-,-,-,-,-
2016-12-25 11:13:56,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,98.1,146.25,495.2261306533,46.3451045,11.2422709,192.168.1.2,188.218.120.94,54.216.74.160,0,0,61320,86510982,-,-,-,0,-113,-,-,-,-,-
2016-12-25 10:13:26,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,10,Vodafone,112.5,47.25,373.1155778894,46.345103,11.2422677,192.168.1.2,188.218.121.99,54.216.74.160,0,6,20086,21082,2,0,-103,-,-,-,-,-,-,-
2016-12-25 09:13:35,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,129.3,51.75,321.1055276382,46.3451031,11.2422686,192.168.1.2,188.218.121.99,54.78.38.85,0,0,61320,86510982,-,-,-,0,-113,-,-,-,-,-
2016-12-25 08:13:50,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,165.7,202.5,131.1557788945,46.3451028,11.2422683,192.168.1.2,188.218.121.99,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-25 07:14:41,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3451303,11.2422198,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-25 06:16:13,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3451196,11.2422393,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-25 05:14:53,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3451039,11.2422677,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-25 04:14:04,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3451039,11.2422677,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-25 03:14:51,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,1135.6,0,74.6231155779,46.34537037,11.2421626,-,-,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-25 02:15:47,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3451419,11.2422062,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-25 01:13:50,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3451027,11.242268,-,-,,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-25 00:13:56,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,104.6,2857.5,397.9899497487,46.3451033,11.2422724,192.168.1.2,188.218.121.99,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-24 23:13:50,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,100.2,3525.75,402.5125628141,46.34500618,11.24221623,192.168.1.2,188.218.121.99,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-24 22:13:32,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3505056,11.2461233,-,-,,0,25,35029,3724,8,0,-101,-,-,-,-,-,-,-
2016-12-24 21:13:50,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,76.4,3271.5,388.9447236181,46.328051,11.235424,192.168.1.8,95.232.110.247,54.216.74.160,0,0,61320,86514833,-,-,-,0,-113,-,-,-,-,-
2016-12-24 20:14:41,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,93.6,5798.25,395.7286432161,46.3465887,11.2679906,192.168.1.8,95.232.110.247,54.78.38.85,0,0,61320,86510982,-,-,-,0,-113,-,-,-,-,-
2016-12-24 19:15:11,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3505056,11.2461233,-,-,,0,41,35029,3724,13,0,-85,-,-,-,-,-,-,-
2016-12-24 18:14:07,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,100.4,146.25,492.9648241206,46.345103,11.2422684,192.168.1.2,188.218.121.99,54.216.74.160,0,41,35029,3724,13,0,-97,-,-,-,-,-,-,-
2016-12-24 15:13:51,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3451288,11.2422267,-,-,,0,25,35029,3724,8,0,-97,-,-,-,-,-,-,-
2016-12-24 14:17:00,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,-,1.1427994206991E+020,-,-,-,-,-,-,,,,46.3449834,11.24263,-,-,,0,41,35029,3724,13,0,-113,-,-,-,-,-,-,-
2016-12-24 13:13:59,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,88,Wind,225.8,94.5,495.2261306533,46.3452056,11.2420975,192.168.1.2,188.218.121.99,54.216.74.160,0,0,24066,19363877,-,-,-,0,-113,-,-,-,-,-
2016-12-24 12:16:20,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,101.4,139.5,490.7035175879,46.3451028,11.2422685,192.168.1.2,188.218.121.99,54.216.74.160,0,0,61320,86514833,-,-,-,0,-113,-,-,-,-,-
2016-12-24 11:14:44,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.345103,11.2422682,-,-,,0,19,35029,3724,6,0,-99,-,-,-,-,-,-,-
2016-12-24 10:15:34,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3198757,11.2620024,-,-,,0,0,61320,86513088,-,-,-,0,-113,-,-,-,-,-
2016-12-24 08:23:22,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3450484,11.2424304,-,-,,0,19,35029,3724,6,0,-97,-,-,-,-,-,-,-
2016-12-24 07:22:32,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,103.9,2799,492.9648241206,46.3451029,11.2422715,192.168.1.2,188.218.122.39,54.216.74.160,0,0,61320,86514833,-,-,-,0,-113,-,-,-,-,-
2016-12-23 20:06:17,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3413202,11.2396975,-,-,,0,0,61320,86514833,-,-,-,0,-113,-,-,-,-,-
2016-12-23 18:20:08,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,137.6,186.75,495.2261306533,46.3451034,11.2422685,192.168.1.4,188.218.122.39,54.216.74.160,0,0,61320,86514833,-,-,-,0,-113,-,-,-,-,-
