startedAt,vendor,model,osversion,installationId,imsi,unknown,subscriber.mcc,subscriber.mnc,subscriber.operator,network.mcc,network.mnc,network.operator,latency,downlink,uplink,latitude,longitude,privateIP,publicIP,measurementServer,radiotech,signal,strength,area_code,cellID,GSM,RSSI,GSM_BER,GSM_receive_power,WDCMA_ASU,WCDMA_receive_power,LTE_ASU,LTE_RSRP,LTE_CQI_LTE_RSPQ
2017-01-12 22:47:10,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,262,2,Vodafone,36.7,11889.4375,40984.3278894472,-,-,192.168.1.106,141.84.69.88,54.216.74.160,0,100,48030,21250817,-,-,-,-,-,97,114,2,-12,-1
2017-01-12 22:17:10,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,262,2,Vodafone,43.6666666667,2452.55,78725.9877512563,-,-,192.168.1.106,141.84.69.88,54.216.74.160,0,100,48030,21250817,-,-,-,-,-,97,114,2,-9,2
2017-01-12 21:27:09,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,262,2,Vodafone,37.2,3769.325,48238.6447864322,-,-,192.168.1.106,141.84.69.88,54.216.74.160,0,100,48030,21250817,-,-,-,-,-,97,115,2,-9,0
2017-01-12 20:57:09,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,262,2,Vodafone,37.4,3728.6,48314.1677135678,-,-,192.168.1.106,141.84.69.88,54.216.74.160,0,100,48030,21250817,-,-,-,-,-,97,117,2,-12,1
2017-01-12 20:27:09,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,262,2,Vodafone,38.1,5495.6125,38331.1086683417,-,-,192.168.1.106,141.84.69.88,54.78.38.85,0,100,48030,21289985,-,-,-,-,-,97,108,2,-8,3
2017-01-12 19:57:09,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,262,2,Vodafone,,,,-,-,-,-,54.216.74.160,0,100,48030,21289985,-,-,-,-,-,97,113,2,-10,1
2017-01-12 19:27:09,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,262,2,Vodafone,37.2,5095.15,,-,-,192.168.1.106,141.84.69.88,54.216.74.160,0,100,48030,21289985,-,-,-,-,-,97,114,2,-11,1
2017-01-12 18:57:09,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,262,2,Vodafone,37.5,1373.3375,,-,-,192.168.1.106,141.84.69.88,54.216.74.160,0,100,48030,21289985,-,-,-,-,-,97,113,2,-9,2
2017-01-12 18:27:09,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,262,2,Vodafone,37.2,5145.0875,44575.8935301508,-,-,192.168.1.106,141.84.69.88,54.216.74.160,0,100,48030,21289985,-,-,-,-,-,97,110,2,-10,2
2017-01-12 17:57:09,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,262,2,Vodafone,36.5,4597.4,71158.1548366834,-,-,192.168.1.106,141.84.69.88,54.216.74.160,0,100,48030,21289985,-,-,-,-,-,97,114,2,-12,1
2017-01-12 17:17:09,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,262,2,Vodafone,71.8,12745.425,36039.3624371859,-,-,192.168.1.106,141.84.69.88,54.216.74.160,0,100,48030,21289985,-,-,-,-,-,97,111,2,-10,2
2017-01-12 16:47:09,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,262,2,Vodafone,38.4,7857.6625,45322.9852386935,-,-,192.168.1.106,141.84.69.88,54.216.74.160,0,100,48030,21250817,-,-,-,-,-,97,113,2,-11,-1
2017-01-12 16:17:09,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,262,2,Vodafone,35.7,13658.7125,48933.5788316583,-,-,192.168.1.106,141.84.69.88,54.216.74.160,0,100,48030,20747010,-,-,-,-,-,97,113,2,-14,-8
2017-01-12 15:47:09,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,262,2,Vodafone,35.6,20038.9625,54871.7792085427,-,-,192.168.1.106,141.84.69.88,54.216.74.160,0,100,48030,20747010,-,-,-,-,-,97,114,2,-12,-1
2017-01-12 15:17:09,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,262,2,Vodafone,34.4,13613.4625,57723.3322864322,-,-,192.168.1.106,141.84.69.88,54.78.38.85,0,100,48030,20747010,-,-,-,-,-,97,112,2,-13,-2
2017-01-01 00:02:20,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,268,1,Vodafone,,,,-,-,-,-,,0,100,5,265733,-,-,-,-,-,97,117,2,-7,9
2016-12-31 23:02:18,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,268,1,Vodafone,,,,-,-,-,-,,0,100,5,265733,-,-,-,-,-,97,112,2,-7,10
2016-12-31 22:32:19,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,268,1,Vodafone,,,,-,-,-,-,,0,100,5,265733,-,-,-,-,-,97,111,2,-8,4
2016-12-31 22:02:19,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,268,1,Vodafone,,,,-,-,-,-,,0,100,5,265733,-,-,-,-,-,97,108,6,-10,0
2016-12-31 21:02:17,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,268,1,Vodafone,,,,-,-,-,-,,0,100,5,265733,-,-,-,-,-,97,113,2,-8,9
2016-12-31 20:32:18,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,268,1,Vodafone,,,,-,-,-,-,,0,100,5,265733,-,-,-,-,-,97,113,2,-7,7
2016-12-31 20:02:18,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,268,1,Vodafone,,,,-,-,-,-,,0,100,5,265733,-,-,-,-,-,97,110,2,-5,14
2016-12-31 19:32:17,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,268,1,Vodafone,,,,-,-,-,-,,0,100,5,265733,-,-,-,-,-,97,112,2,-8,8
2016-12-31 19:02:18,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,268,1,Vodafone,,,,-,-,-,-,,0,100,5,265733,-,-,-,-,-,97,103,2,-10,11
2016-12-31 18:22:18,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,268,1,Vodafone,,,,-,-,-,-,,0,100,5,265733,-,-,-,-,-,97,101,2,-6,18
2016-12-31 17:52:18,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,268,1,Vodafone,,,,-,-,-,-,,0,100,5,265733,-,-,-,-,-,97,106,2,-6,13
2016-12-31 17:18:19,samsung,SM-G920F,6.0.1,84884dd4-59f6-4656-9949-249df8f4bc67,HqZ8qNQO0Uyb4JGeFXR2nBHls/mHNaLBhpFfn4nH/wE=,1.1427994206991E+020,268,1,Vodafone,268,1,Vodafone,,,,-,-,-,-,,0,100,5,261892,-,-,-,-,-,97,114,2,-7,7
2017-01-08 19:38:40,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,86,5676,624,49.2046407005,11.2366187945,100.92.99.205,109.43.0.241,54.216.74.160,8,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-07 11:49:16,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,110,6846,668,51.8063936709,10.4567169026,192.168.0.100,79.193.23.47,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-07 10:45:32,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,176,10284,839,51.8065457605,10.4566584807,192.168.0.100,79.193.23.47,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-07 09:30:31,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,107,6954,839,51.8065265241,10.4569805134,192.168.0.100,79.193.23.47,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-07 08:17:50,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,61,10287,837,51.8065471435,10.4567977041,192.168.0.100,79.193.23.47,54.78.38.85,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-07 07:17:45,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,51,10298,839,51.8065868738,10.4566892423,192.168.0.100,79.193.23.47,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-07 06:03:05,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,49,10282,839,51.8068995188,10.4563499428,192.168.0.100,79.193.23.47,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-07 05:03:05,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,63,10282,762,51.8066014583,10.4565894138,192.168.0.100,79.193.23.47,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-07 03:47:49,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,48,10284,821,51.8067045557,10.4564599134,192.168.0.100,79.193.23.47,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-07 02:32:54,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,48,10201,839,51.8068235368,10.4567547049,192.168.0.100,79.193.23.47,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-07 01:22:52,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,56,10284,839,51.8065281585,10.4567957763,192.168.0.100,79.193.23.47,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-07 00:17:52,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,48,10282,839,51.8065294996,10.4564632662,192.168.0.100,79.193.23.47,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 12:18:06,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,322,141,0,51.7748055468,10.4390322603,100.96.147.8,109.45.0.96,54.216.74.160,2,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 11:45:28,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,,0,0,51.7558347853,10.5178902112,,,,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 10:45:14,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,,0,0,51.7558942549,10.51782961,,,,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 09:45:08,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,,0,0,51.7571074097,10.5185163394,,,,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 08:30:10,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,,0,0,51.7602418643,10.5140366312,,,,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 07:17:50,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,125,7402,819,51.8060925091,10.4558056221,192.168.0.103,79.193.14.225,54.78.38.85,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 06:17:48,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,47,10284,753,51.8067120156,10.4564280622,192.168.0.103,79.193.14.225,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 05:07:57,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,102,10242,780,51.8066621433,10.4568324052,192.168.0.103,79.193.14.225,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 03:47:48,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,143,10284,832,51.8066368299,10.4567175731,192.168.0.103,79.193.14.225,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 02:33:18,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,47,8486,810,51.8066591677,10.4568604846,192.168.0.103,79.193.14.225,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 01:32:59,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,79,10284,839,51.8066497799,10.4566573911,192.168.0.103,79.193.14.225,54.78.38.85,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-06 00:17:56,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,67,10284,571,51.8065680145,10.4565353505,192.168.0.103,79.193.14.225,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-05 23:07:45,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,70,10284,839,51.8066878757,10.4563836381,192.168.0.103,79.193.43.242,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-05 22:03:11,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,47,7262,693,51.8067278155,10.4568422958,192.168.0.103,79.193.43.242,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-05 20:32:31,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,47,6165,747,51.8066901807,10.4567828681,192.168.0.103,79.193.43.242,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-02 17:33:15,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,47,10287,812,51.8065080343,10.456621618,192.168.0.100,79.193.51.108,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-02 16:24:50,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,169,10772,834,51.8071329967,10.4566794355,192.168.0.100,79.193.51.108,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-02 14:00:02,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,,0,0,51.7904020893,10.3925530985,,,,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-02 12:56:20,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,35,20986,30633,51.8011611421,10.3410209902,139.174.28.92,139.174.28.92,54.216.74.160,0,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-02 11:06:00,Apple,iPhone7.2,-,05640496F6714C57A9C4A9C76C9218ED,-,1.1427994206991E+020,262,2,Vodafone,262,2,Vodafone,84,19695,3278,51.8033455918,10.332366759,100.106.193.155,109.45.1.43,54.216.74.160,8,-,null,null,-,-,-,-,-,-,-,-,-,-
2017-01-02 07:40:30,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,262,1,T-Mobile,60.2,6934.5625,1356.9629396985,48.1751411,11.5972469,10.50.49.231,80.187.123.112,54.216.74.160,15,38,17355,3489991,-,-,-,12,-89,-,-,-,-,-
2017-01-02 06:12:02,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,262,1,T-Mobile,55.1,6918.725,1354.6623743719,48.1751738,11.5973119,10.50.49.231,80.187.123.112,54.216.74.160,15,6,17355,3489993,-,-,-,2,-109,-,-,-,-,-
2017-01-02 02:14:43,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,262,1,T-Mobile,57.2,6887.05,1357.1608040201,48.17239619,11.5847531,10.50.49.231,80.187.123.112,54.216.74.160,15,6,17355,3489991,-,-,-,2,-109,-,-,-,-,-
2017-01-02 00:16:04,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,262,1,T-Mobile,74.5,6611.025,1356.9189698493,48.1751411,11.5972469,10.50.49.231,80.187.123.112,54.216.74.160,15,6,17355,3489993,-,-,-,2,-109,-,-,-,-,-
2017-01-01 23:06:56,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,262,1,T-Mobile,56.7,6936.825,1356.9707914573,48.1751411,11.5972469,10.50.49.231,80.187.123.112,54.216.74.160,15,12,17355,3475593,-,-,-,4,-105,-,-,-,-,-
2017-01-01 21:50:43,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,262,1,T-Mobile,110.4,1028.25,1001.7587939699,48.1751411,11.5972469,192.168.10.17,79.227.227.252,54.216.74.160,0,6,17355,3489993,-,-,-,2,-109,-,-,-,-,-
2017-01-01 20:49:26,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,262,1,T-Mobile,206.5,5445.8375,816.4808417085,-,-,10.75.243.178,80.187.122.139,54.216.74.160,15,22,17355,3489991,-,-,-,7,-99,-,-,-,-,-
2017-01-01 19:03:17,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,232,3,T-Mobile AT,,,,-,-,-,-,,0,0,2511,9918670,-,-,-,0,-113,-,-,-,-,-
2017-01-01 18:02:26,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,-,-,-,-,,0,19,61320,86509658,-,-,-,6,-101,-,-,-,-,-
2017-01-01 17:03:18,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.64280854,11.5780287,-,-,,0,0,61320,86513091,-,-,-,0,-113,-,-,-,-,-
2017-01-01 15:50:51,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,0,0,46.3450076,11.24219575,192.168.1.5,188.218.120.94,54.216.74.160,0,0,61320,86513080,-,-,-,0,-113,-,-,-,-,-
2017-01-01 14:35:45,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,92.2,162,459.0452261307,46.3451039,11.2422677,192.168.1.5,188.218.120.94,54.216.74.160,0,38,35029,3724,12,0,-89,-,-,-,-,-,-,-
2017-01-01 13:36:38,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,134.9,198,465.8291457286,46.3451023,11.2422684,192.168.1.5,188.218.120.94,54.78.38.85,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2017-01-01 12:21:44,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,95.7,157.5,474.8743718593,46.3451594,11.2421872,192.168.1.5,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2017-01-01 11:12:52,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,95.6,153,495.2261306533,46.3451032,11.2422685,192.168.1.5,188.218.120.94,54.216.74.160,0,0,61320,86514833,-,-,-,0,-113,-,-,-,-,-
2017-01-01 10:13:22,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,98.8,128.25,495.2261306533,46.345103,11.2422682,192.168.1.5,188.218.120.94,54.216.74.160,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2017-01-01 09:13:22,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,99.3,166.5,490.7035175879,46.3451027,11.242268,192.168.1.5,188.218.120.94,54.78.38.85,0,0,61320,86518972,-,-,-,0,-113,-,-,-,-,-
2016-12-31 22:13:22,Sony,D5803,6.0.1,545c7945-6f55-4043-9ec7-14d60893e659,O9a6rkzrnqMp2GzHZATXU0mnzQSe/ld6dfkvtmASCBo=,1.1427994206991E+020,262,1,T-Mobile,222,1,TIM,,,,46.3110166,11.2187187,-,-,,0,0,61320,86509470,-,-,-,0,-113,-,-,-,-,-
